Process 	Arrival Time	Burst Time	Priority	Completion Time   	Waiting Time 	Turnaround Time

7573		22592		3		9		22597				5		8
1297		3966		1		10		3967				1		2
7668		22922		1		5		22923				1		2
3202		9524		4		3		9547				23		27
145		425		3		6		430				5		8
1991		5957		3		10		5960				3		6
515		1507		1		10		1508				1		2
8573		25645		2		9		25648				3		5
2673		8018		1		2		8019				1		2
1390		4232		4		3		4260				28		32
722		2168		3		9		2174				6		9
5581		16502		2		6		16504				2		4
662		1984		4		9		1995				11		15
4671		13792		2		1		13795				3		5
3682		10956		3		3		10959				3		6
1021		3084		1		5		3085				1		2
2586		7764		1		6		7765				1		2
4571		13545		5		3		14013				468		473
5643		16667		1		10		16668				1		2
3694		10981		5		5		10992				11		16
7473		22270		1		2		22271				1		2
3955		11772		4		10		11781				9		13
2095		6257		5		2		6387				130		135
426		1220		2		8		1222				2		4
1442		4363		4		9		4368				5		9
3147		9342		4		3		9349				7		11
749		2258		5		8		2279				21		26
4849		14350		1		5		14351				1		2
5251		15547		4		9		15559				12		16
5122		15193		5		5		15682				489		494
7257		21636		1		9		21637				1		2
707		2118		3		5		2122				4		7
4772		14079		4		4		14086				7		11
669		2013		5		8		2021				8		13
4714		13919		5		7		17639				3720		3725
187		536		1		10		537				1		2
715		2153		2		10		2157				4		6
2149		6408		5		6		6810				402		407
2973		8856		2		1		8858				2		4
6803		20318		2		6		20326				8		10
1818		5505		5		7		5533				28		33
5313		15733		1		2		15734				1		2
4053		12018		5		10		12774				756		761
5997		17771		4		10		17781				10		14
3847		11447		3		2		11452				5		8
5164		15317		2		10		15320				3		5
4096		12138		4		9		12142				4		8
1683		5150		5		7		5159				9		14
4991		14811		5		8		15629				818		823
1240		3767		2		7		3771				4		6
435		1265		5		3		1410				145		150
4383		13009		4		7		13018				9		13
1988		5950		1		8		5951				1		2
559		1650		3		6		1654				4		7
1846		5575		4		4		5579				4		8
4496		13344		1		3		13345				1		2
5785		17155		5		9		17261				106		111
4842		14328		2		4		14330				2		4
5254		15549		5		9		15717				168		173
3757		11139		2		3		11141				2		4
7719		23077		1		2		23078				1		2
6533		19449		2		2		19452				3		5
5633		16638		5		10		18015				1377		1382
3903		11605		4		7		11616				11		15
3899		11597		4		9		11620				23		27
5809		17232		4		9		17238				6		10
3701		11004		3		6		11008				4		7
1109		3373		4		7		3387				14		18
1974		5906		4		1		5921				15		19
6122		18182		1		4		18183				1		2
2535		7590		4		8		7599				9		13
2045		6104		5		2		6133				29		34
1916		5772		5		2		5821				49		54
5357		15855		5		2		16961				1106		1111
8021		24038		3		5		24042				4		7
1302		3984		5		1		4088				104		109
3788		11254		2		1		11256				2		4
5963		17655		4		2		17659				4		8
421		1210		3		9		1216				6		9
5540		16403		5		9		16495				92		97
7744		23148		3		7		23152				4		7
3885		11562		3		10		11570				8		11
172		501		4		9		519				18		22
7244		21591		3		4		21598				7		10
6784		20266		4		6		20276				10		14
2288		6808		4		1		6817				9		13
3426		10178		5		2		10326				148		153
4704		13893		2		10		13895				2		4
601		1772		1		7		1773				1		2
3667		10912		1		10		10913				1		2
6306		18793		4		9		18800				7		11
8008		24001		3		8		24006				5		8
8262		24763		2		9		24765				2		4
7184		21447		2		9		21449				2		4
7175		21421		4		8		21430				9		13
941		2831		2		3		2834				3		5
1457		4405		4		10		4409				4		8
7730		23114		4		7		23122				8		12
4593		13589		5		8		14754				1165		1170
28		64		5		8		97				33		38
3402		10130		1		5		10131				1		2
3347		9978		5		8		10234				256		261
2734		8181		1		7		8182				1		2
7598		22687		1		1		22688				1		2
4149		12283		2		1		12286				3		5
8430		25225		4		10		25248				23		27
1553		4695		2		8		4697				2		4
1090		3304		4		10		3312				8		12
8759		26180		5		5		26710				530		535
1573		4749		3		5		4755				6		9
2429		7242		1		6		7243				1		2
5038		14939		3		8		14951				12		15
7038		20976		2		7		20978				2		4
883		2628		4		2		2638				10		14
2397		7136		4		10		7150				14		18
6470		19262		5		4		20100				838		843
804		2402		5		5		2442				40		45
7539		22488		5		10		22802				314		319
2482		7420		5		3		7428				8		13
8516		25490		4		7		25502				12		16
5984		17712		3		9		17715				3		6
4548		13484		3		5		13488				4		7
5738		17006		3		2		17010				4		7
4998		14834		5		1		14841				7		12
6178		18367		5		6		18541				174		179
958		2892		3		10		2895				3		6
6857		20466		1		2		20467				1		2
4509		13365		4		4		13388				23		27
3707		11019		1		6		11020				1		2
270		761		1		3		762				1		2
4695		13863		1		2		13864				1		2
158		471		3		6		480				9		12
5987		17730		5		2		18300				570		575
318		904		1		7		905				1		2
2931		8748		3		6		8751				3		6
1889		5700		5		3		5724				24		29
7153		21355		1		3		21356				1		2
4956		14700		4		9		14704				4		8
4538		13467		2		10		13475				8		10
38		92		2		6		94				2		4
387		1100		3		3		1103				3		6
778		2339		2		5		2345				6		8
5576		16488		2		8		16491				3		5
3870		11522		5		6		12661				1139		1144
1135		3438		1		9		3441				3		4
4356		12955		2		10		12959				4		6
997		3022		1		1		3023				1		2
2254		6703		2		5		6705				2		4
6036		17918		5		4		18114				196		201
5900		17467		2		10		17470				3		5
4934		14606		4		2		14612				6		10
1259		3840		3		5		3845				5		8
7478		22291		4		1		22295				4		8
6291		18749		5		2		20373				1624		1629
3822		11358		3		7		11361				3		6
1587		4794		4		10		4798				4		8
5727		16952		5		2		19940				2988		2993
698		2088		5		7		2119				31		36
119		326		5		8		366				40		45
4749		14000		2		1		14002				2		4
3339		9930		1		1		9931				1		2
633		1875		4		3		1899				24		28
2689		8062		3		5		8065				3		6
5184		15373		1		10		15374				1		2
1758		5348		2		2		5350				2		4
1546		4673		3		5		4676				3		6
6105		18127		1		5		18128				1		2
1882		5667		5		4		6530				863		868
188		537		2		2		542				5		7
542		1608		4		5		1615				7		11
3979		11845		5		4		12477				632		637
3934		11687		5		10		11799				112		117
2160		6449		4		10		6456				7		11
3159		9374		5		9		9769				395		400
4641		13710		4		5		13715				5		9
4970		14764		5		7		15837				1073		1078
4272		12675		2		10		12677				2		4
2653		7960		3		9		7964				4		7
3403		10131		5		6		10379				248		253
5682		16784		1		5		16785				1		2
6344		18901		5		1		19399				498		503
5833		17291		4		3		17297				6		10
2793		8336		1		3		8337				1		2
7607		22716		5		4		22820				104		109
8066		24171		1		2		24172				1		2
7674		22928		2		3		22932				4		6
7734		23122		2		2		23124				2		4
8249		24735		5		7		24762				27		32
1622		4908		4		9		4919				11		15
7828		23400		2		1		23403				3		5
4376		12998		2		8		13000				2		4
7116		21255		5		8		22160				905		910
1806		5460		4		6		5470				10		14
704		2099		2		6		2101				2		4
26		63		1		8		64				1		2
3297		9822		5		6		9879				57		62
7194		21485		5		2		21889				404		409
1769		5374		1		8		5375				1		2
6232		18562		5		10		18760				198		203
7684		22963		1		1		22964				1		2
3061		9093		2		7		9095				2		4
4742		13983		1		10		13984				1		2
15		37		2		8		41				4		6
5927		17532		1		10		17533				1		2
110		315		2		2		317				2		4
3243		9663		5		4		9858				195		200
2570		7706		5		7		7768				62		67
4109		12190		1		7		12191				1		2
1450		4382		3		10		4386				4		7
7030		20955		1		8		20956				1		2
6155		18276		2		2		18279				3		5
6660		19906		3		4		19909				3		6
1270		3871		5		8		3925				54		59
3714		11033		2		5		11035				2		4
8108		24308		5		9		24337				29		34
7401		22034		5		4		22450				416		421
444		1291		1		3		1292				1		2
4394		13045		4		8		13059				14		18
582		1705		2		2		1707				2		4
2087		6227		3		7		6230				3		6
4762		14035		5		3		14512				477		482
2880		8593		3		8		8596				3		6
612		1804		2		4		1806				2		4
6466		19252		2		1		19254				2		4
843		2532		3		1		2540				8		11
7139		21322		2		4		21324				2		4
2065		6155		4		1		6161				6		10
902		2676		5		2		2702				26		31
528		1546		4		6		1550				4		8
7089		21144		4		10		21158				14		18
6231		18562		4		4		18569				7		11
7911		23690		2		1		23692				2		4
5005		14855		3		5		14860				5		8
2599		7792		4		1		7797				5		9
4325		12850		3		5		12859				9		12
8330		24933		1		7		24934				1		2
169		484		4		5		512				28		32
3734		11081		3		2		11089				8		11
2371		7058		1		5		7059				1		2
4412		13102		4		9		13113				11		15
2754		8235		2		3		8239				4		6
1598		4825		1		1		4826				1		2
1116		3399		5		10		3409				10		15
8398		25129		4		9		25139				10		14
3275		9771		2		3		9773				2		4
3375		10063		2		1		10065				2		4
5715		16908		5		4		17976				1068		1073
4808		14173		2		4		14176				3		5
3342		9949		1		8		9950				1		2
6080		18048		2		2		18051				3		5
1503		4556		2		3		4560				4		6
7925		23722		1		2		23724				2		3
6877		20507		3		5		20510				3		6
5312		15733		1		3		15735				2		3
8405		25141		5		8		25277				136		141
1773		5377		3		7		5383				6		9
4464		13241		2		5		13243				2		4
3207		9539		5		8		9953				414		419
4992		14815		3		10		14820				5		8
5183		15367		3		9		15372				5		8
2613		7833		5		8		7968				135		140
4422		13138		3		3		13141				3		6
6600		19682		4		7		19693				11		15
6684		19972		3		3		19975				3		6
7161		21379		3		1		21382				3		6
5195		15398		5		10		15842				444		449
4390		13039		2		9		13043				4		6
4343		12914		4		6		12919				5		9
1066		3234		1		3		3235				1		2
2437		7258		3		6		7264				6		9
4019		11946		2		7		11949				3		5
7766		23209		1		9		23210				1		2
4490		13335		4		3		13404				69		73
1640		4989		5		5		5003				14		19
3378		10069		3		8		10077				8		11
3587		10661		1		4		10662				1		2
2910		8685		1		1		8686				1		2
1225		3700		4		1		3719				19		23
377		1066		2		10		1068				2		4
1184		3598		4		8		3611				13		17
5517		16338		2		2		16340				2		4
8832		26365		4		9		26370				5		9
3453		10265		3		8		10275				10		13
6540		19473		5		5		21748				2275		2280
5200		15415		3		6		15422				7		10
3892		11569		3		7		11575				6		9
5274		15595		3		9		15598				3		6
4215		12497		1		3		12498				1		2
1196		3630		3		6		3635				5		8
9320		27695		1		8		27696				1		2
6386		18994		1		5		18995				1		2
4692		13850		1		1		13851				1		2
3726		11067		2		5		11069				2		4
6640		19813		5		7		19876				63		68
8422		25208		2		6		25212				4		6
48		115		2		3		117				2		4
6569		19579		4		1		19584				5		9
6733		20113		2		2		20115				2		4
6549		19518		3		8		19522				4		7
5890		17428		4		7		17456				28		32
5094		15110		1		6		15111				1		2
1012		3067		2		7		3069				2		4
6654		19878		3		9		19882				4		7
1287		3915		5		7		3961				46		51
1246		3782		4		8		3792				10		14
4022		11960		3		5		11963				3		6
3229		9619		4		6		9625				6		10
4636		13702		2		2		13704				2		4
1474		4477		4		8		4483				6		10
4920		14551		1		5		14552				1		2
6950		20719		5		10		20764				45		50
3918		11661		1		2		11662				1		2
2863		8549		2		1		8554				5		7
162		477		4		3		504				27		31
7097		21186		4		5		21198				12		16
6110		18141		1		2		18142				1		2
3252		9700		2		1		9702				2		4
6117		18158		1		10		18159				1		2
4891		14474		2		3		14476				2		4
4887		14461		3		2		14467				6		9
6973		20788		2		2		20792				4		6
5664		16724		1		8		16725				1		2
4527		13425		3		7		13430				5		8
6721		20089		3		6		20092				3		6
2159		6448		2		10		6450				2		4
5376		15917		3		4		15921				4		7
994		3009		3		6		3013				4		7
805		2402		5		8		2458				56		61
2280		6777		1		10		6778				1		2
3019		8973		1		6		8974				1		2
8096		24277		2		4		24281				4		6
1594		4811		3		1		4815				4		7
5931		17548		1		10		17549				1		2
7402		22034		4		8		22038				4		8
2176		6513		3		8		6517				4		7
4773		14081		1		7		14082				1		2
3596		10676		3		7		10681				5		8
6504		19370		5		8		19483				113		118
592		1746		1		6		1747				1		2
6244		18605		1		8		18606				1		2
5140		15241		5		7		15657				416		421
8184		24549		3		8		24557				8		11
3254		9712		5		8		10260				548		553
3359		10012		5		4		11676				1664		1669
3663		10904		1		6		10905				1		2
1678		5130		4		2		5134				4		8
4123		12225		5		3		12496				271		276
5728		16961		2		7		16964				3		5
4182		12367		1		5		12368				1		2
7418		22082		3		4		22089				7		10
8305		24882		3		7		24885				3		6
8455		25286		1		5		25287				1		2
4405		13081		5		8		14252				1171		1176
4114		12202		1		10		12203				1		2
2784		8321		5		6		8412				91		96
2618		7851		1		4		7852				1		2
4779		14087		2		9		14091				4		6
5225		15486		5		7		15784				298		303
5652		16684		5		3		16901				217		222
4337		12890		3		5		12895				5		8
4996		14825		1		2		14826				1		2
1542		4659		5		9		4828				169		174
4902		14529		3		10		14536				7		10
5611		16579		2		5		16581				2		4
5735		16998		1		6		16999				1		2
7423		22085		2		9		22087				2		4
1272		3873		3		3		3888				15		18
1647		5006		5		8		5023				17		22
560		1652		1		9		1653				1		2
122		335		3		4		340				5		8
1902		5746		4		1		5766				20		24
3394		10113		1		3		10114				1		2
5044		14957		1		10		14958				1		2
7564		22560		4		5		22568				8		12
928		2783		1		5		2784				1		2
5461		16166		2		7		16168				2		4
659		1976		4		7		1990				14		18
2480		7414		4		1		7422				8		12
4670		13786		3		4		13789				3		6
4596		13597		3		8		13603				6		9
4893		14475		2		5		14480				5		7
2069		6167		3		3		6179				12		15
6792		20283		1		2		20284				1		2
3669		10917		2		10		10921				4		6
3820		11353		4		7		11378				25		29
