Process 	Arrival Time	Burst Time	Priority	Completion Time   	Waiting Time 	Turnaround Time

5211		15438		1		1		15439				1		2
8924		26612		4		1		26616				4		8
2875		8588		1		1		8589				1		2
205		569		1		1		570				1		2
7359		21934		2		1		21936				2		4
5740		17010		2		1		17012				2		4
465		1356		1		1		1357				1		2
4595		13594		3		1		13597				3		6
6596		19675		2		1		19677				2		4
4664		13762		3		1		13765				3		6
8741		26132		2		1		26134				2		4
37		86		3		1		89				3		6
5444		16112		1		1		16113				1		2
677		2038		2		1		2040				2		4
5443		16110		5		1		16116				6		11
5674		16755		1		1		16756				1		2
3875		11531		4		1		11535				4		8
1131		3428		3		1		3433				5		8
943		2842		1		1		2843				1		2
6084		18063		2		1		18065				2		4
9023		26871		4		1		26875				4		8
6215		18515		4		1		18519				4		8
8498		25431		2		1		25434				3		5
8977		26770		2		1		26772				2		4
1427		4315		3		1		4320				5		8
3367		10027		1		1		10028				1		2
7797		23316		3		1		23321				5		8
3848		11448		2		1		11450				2		4
9029		26883		1		1		26884				1		2
2863		8549		2		1		8551				2		4
7328		21842		1		1		21843				1		2
4500		13353		4		1		13365				12		16
4505		13359		3		1		13364				5		8
9009		26845		1		1		26846				1		2
4848		14347		5		1		14352				5		10
4826		14231		1		1		14232				1		2
8617		25768		3		1		25771				3		6
7531		22472		5		1		22477				5		10
8414		25178		4		1		25182				4		8
1578		4764		1		1		4765				1		2
7375		21957		2		1		21959				2		4
3421		10171		5		1		10176				5		10
5001		14841		5		1		14849				8		13
5476		16214		4		1		16219				5		9
2519		7518		5		1		7531				13		18
5579		16494		3		1		16497				3		6
6525		19434		5		1		19439				5		10
5187		15383		2		1		15385				2		4
8956		26700		5		1		26705				5		10
7938		23765		1		1		23766				1		2
1481		4495		5		1		4500				5		10
6346		18903		3		1		18906				3		6
2724		8153		4		1		8157				4		8
1063		3225		4		1		3229				4		8
9224		27441		1		1		27442				1		2
1815		5494		1		1		5495				1		2
6130		18208		5		1		18213				5		10
8613		25762		5		1		25767				5		10
1254		3806		3		1		3809				3		6
1610		4862		1		1		4863				1		2
3331		9916		2		1		9918				2		4
3966		11825		4		1		11832				7		11
4791		14130		4		1		14134				4		8
375		1060		5		1		1065				5		10
9327		27715		2		1		27717				2		4
1943		5846		4		1		5850				4		8
4631		13682		4		1		13686				4		8
8106		24302		2		1		24304				2		4
4870		14404		5		1		14409				5		10
4778		14087		4		1		14091				4		8
9303		27632		3		1		27635				3		6
9726		28926		2		1		28928				2		4
1661		5067		4		1		5071				4		8
4139		12262		2		1		12264				2		4
4732		13970		1		1		13971				1		2
339		972		2		1		974				2		4
9350		27790		3		1		27793				3		6
9242		27507		2		1		27510				3		5
3968		11826		5		1		11835				9		14
7855		23511		5		1		23516				5		10
8363		25019		3		1		25024				5		8
3418		10165		4		1		10169				4		8
9058		26937		1		1		26938				1		2
1752		5326		3		1		5329				3		6
7934		23751		1		1		23752				1		2
891		2651		4		1		2656				5		9
7164		21384		1		1		21385				1		2
5394		15966		4		1		15970				4		8
5307		15712		1		1		15713				1		2
1293		3948		1		1		3949				1		2
7599		22694		2		1		22696				2		4
5163		15317		5		1		15324				7		12
500		1456		2		1		1458				2		4
2986		8894		4		1		8898				4		8
5446		16118		4		1		16122				4		8
3879		11546		3		1		11549				3		6
9843		29282		2		1		29284				2		4
5070		15037		5		1		15042				5		10
8988		26792		4		1		26796				4		8
7258		21639		3		1		21642				3		6
147		429		2		1		431				2		4
9933		29586		2		1		29588				2		4
6138		18238		1		1		18239				1		2
1594		4811		3		1		4814				3		6
6609		19713		1		1		19714				1		2
9585		28515		3		1		28518				3		6
5437		16096		2		1		16098				2		4
8782		26258		1		1		26259				1		2
9792		29136		2		1		29138				2		4
8921		26602		3		1		26605				3		6
5042		14948		1		1		14949				1		2
3542		10542		3		1		10545				3		6
1992		5962		2		1		5964				2		4
8950		26677		4		1		26681				4		8
9648		28702		4		1		28706				4		8
1389		4229		2		1		4231				2		4
3621		10747		2		1		10749				2		4
3824		11361		3		1		11364				3		6
8379		25058		1		1		25059				1		2
8637		25809		4		1		25813				4		8
1830		5538		2		1		5540				2		4
9106		27048		4		1		27052				4		8
848		2542		3		1		2545				3		6
9802		29160		2		1		29162				2		4
7398		22019		2		1		22021				2		4
2811		8395		5		1		8400				5		10
354		1012		5		1		1017				5		10
2229		6635		3		1		6638				3		6
6565		19567		5		1		19572				5		10
6455		19239		3		1		19242				3		6
4322		12843		5		1		12848				5		10
6763		20198		3		1		20201				3		6
3665		10908		5		1		10913				5		10
1644		5002		1		1		5003				1		2
7937		23764		1		1		23765				1		2
9572		28484		3		1		28487				3		6
388		1101		4		1		1105				4		8
67		185		4		1		189				4		8
9745		28980		1		1		28981				1		2
6527		19439		4		1		19443				4		8
4038		11985		5		1		11990				5		10
2941		8777		3		1		8780				3		6
7094		21167		3		1		21170				3		6
4104		12159		1		1		12160				1		2
4425		13151		4		1		13155				4		8
8071		24183		3		1		24186				3		6
3540		10532		4		1		10536				4		8
1586		4790		3		1		4793				3		6
6785		20268		5		1		20273				5		10
7161		21379		3		1		21382				3		6
6638		19801		2		1		19803				2		4
4302		12774		4		1		12782				8		12
688		2070		5		1		2075				5		10
6252		18623		4		1		18627				4		8
9870		29378		5		1		29383				5		10
2417		7211		3		1		7214				3		6
8824		26349		2		1		26351				2		4
5197		15407		3		1		15410				3		6
3341		9941		2		1		9943				2		4
4231		12544		1		1		12545				1		2
6610		19716		3		1		19719				3		6
9332		27726		3		1		27729				3		6
1211		3674		4		1		3678				4		8
2946		8789		1		1		8790				1		2
6864		20486		2		1		20488				2		4
7259		21645		4		1		21649				4		8
9739		28958		1		1		28959				1		2
2595		7789		2		1		7791				2		4
6062		17986		2		1		17988				2		4
8206		24619		5		1		24624				5		10
5201		15415		1		1		15416				1		2
4886		14454		2		1		14456				2		4
8699		26012		4		1		26016				4		8
8737		26123		4		1		26127				4		8
3183		9447		3		1		9450				3		6
2984		8886		5		1		8891				5		10
2313		6895		3		1		6898				3		6
9912		29510		2		1		29512				2		4
887		2648		4		1		2653				5		9
9334		27732		2		1		27734				2		4
123		348		2		1		350				2		4
2242		6673		4		1		6677				4		8
202		565		5		1		576				11		16
4353		12938		5		1		12943				5		10
6310		18804		1		1		18805				1		2
6263		18667		1		1		18668				1		2
6477		19280		2		1		19282				2		4
1132		3429		3		1		3434				5		8
7478		22291		4		1		22295				4		8
6893		20561		4		1		20565				4		8
3136		9315		5		1		9320				5		10
6999		20889		5		1		20896				7		12
9028		26882		3		1		26886				4		7
9408		27987		1		1		27988				1		2
2244		6680		3		1		6683				3		6
2665		7992		1		1		7993				1		2
1902		5746		4		1		5750				4		8
7980		23887		4		1		23891				4		8
2357		7013		4		1		7017				4		8
6102		18121		4		1		18128				7		11
9147		27178		3		1		27181				3		6
7555		22538		1		1		22539				1		2
1421		4305		3		1		4308				3		6
9526		28348		3		1		28351				3		6
8676		25931		5		1		25938				7		12
510		1497		4		1		1501				4		8
2035		6081		3		1		6084				3		6
7603		22699		5		1		22706				7		12
6669		19918		1		1		19919				1		2
8431		25226		1		1		25227				1		2
475		1387		2		1		1389				2		4
2795		8345		1		1		8346				1		2
9011		26847		4		1		26851				4		8
9769		29064		2		1		29067				3		5
2761		8254		1		1		8255				1		2
5759		17063		1		1		17064				1		2
8420		25206		2		1		25208				2		4
3233		9627		5		1		9632				5		10
7775		23233		5		1		23238				5		10
7687		22977		5		1		22982				5		10
9544		28402		2		1		28404				2		4
2029		6065		4		1		6069				4		8
1853		5600		5		1		5605				5		10
93		276		4		1		280				4		8
9568		28472		3		1		28475				3		6
6464		19250		5		1		19258				8		13
851		2549		4		1		2553				4		8
8937		26640		2		1		26642				2		4
3565		10599		2		1		10601				2		4
6051		17965		3		1		17968				3		6
1183		3598		2		1		3601				3		5
3555		10573		5		1		10578				5		10
4357		12955		5		1		12960				5		10
7970		23841		5		1		23846				5		10
7410		22053		3		1		22056				3		6
4904		14532		5		1		14545				13		18
1926		5800		1		1		5801				1		2
9716		28892		5		1		28897				5		10
8553		25595		1		1		25596				1		2
1173		3559		4		1		3563				4		8
8679		25933		2		1		25936				3		5
6989		20873		3		1		20876				3		6
4905		14534		5		1		14541				7		12
8368		25042		3		1		25045				3		6
5081		15074		1		1		15075				1		2
6887		20545		2		1		20547				2		4
5470		16202		1		1		16203				1		2
6071		18025		5		1		18030				5		10
9724		28918		3		1		28921				3		6
4454		13231		3		1		13234				3		6
8579		25660		1		1		25661				1		2
9518		28323		4		1		28327				4		8
